CustomerID,CustomerName,OrderPriority,Discount,UnitPrice,ShippingCost,ShipMode,CustomerSegment,ProductCategory,ProductSubCategory,ProductContainer,ProductName,ProductBaseMargin,Country,Region,StateorProvince,City,PostalCode,OrderDate,ShipDate,Profit,Quantityorderednew,Sales,OrderID
2268,Carlos Adkins,Low,0.08,259.71,66.67,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",0.61,United States,South,Florida,Land O Lakes,34639,03/06/2015,07/06/2015,138.222,17,4086.5,89571
1357,Marguerite Yu,Medium,0.03,125.99,7.69,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,Timeport L7089,0.58,United States,Central,Texas,Weslaco,78596,03/06/2015,05/06/2015,500.958,9,981.65,88184
1737,Danielle Myers,Not Specified,0.09,30.93,3.92,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",0.44,United States,South,North Carolina,Garner,27529,03/06/2015,05/06/2015,-130.424,16,451.83,85866
1737,Danielle Myers,Not Specified,0.03,1.68,0.7,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 308,0.6,United States,South,North Carolina,Garner,27529,03/06/2015,05/06/2015,-106.421,11,20.24,85866
1998,Judy Frazier,Not Specified,0.06,4.42,4.99,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Grip Seal Envelopes,0.38,United States,East,New York,East Massapequa,11758,03/06/2015,05/06/2015,-10.435,3,14.85,90568
3151,Glenda Hunter,Not Specified,0.01,145.98,46.2,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis Rectangular Conference Tables,0.69,United States,West,California,Twentynine Palms,92277,03/06/2015,03/06/2015,-134.512,9,1370.79,88543
754,Helen Lyons,High,0.06,218.75,69.64,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,United States,West,Arizona,Prescott Valley,86314,04/06/2015,05/06/2015,-453.2,4,905.4,90437
1233,Gary Hester,High,0.09,99.99,19.99,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 External Faxmodem,0.52,United States,Central,Texas,Flower Mound,75028,04/06/2015,06/06/2015,-161.475,1,97.65,89376
1233,Gary Hester,High,0.04,205.99,5.26,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,i470,0.56,United States,Central,Texas,Flower Mound,75028,04/06/2015,05/06/2015,-0.814,6,1018.61,89376
3238,Kathleen P Bloom,Low,0.06,115.99,5.92,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,8890,0.58,United States,West,Oregon,Corvallis,97330,04/06/2015,06/06/2015,-13.068,5,495.82,89564
2391,Jacob McNeill,Not Specified,0,999.99,13.99,Regular Air,Corporate,Technology,Office Machines,Medium Box,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",0.36,United States,East,New York,Oceanside,11572,04/06/2015,06/06/2015,-1455.9972,1,1009.99,91123
2391,Jacob McNeill,Not Specified,0.05,6.48,5.14,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 23,0.37,United States,East,New York,Oceanside,11572,04/06/2015,05/06/2015,-22.56,13,92.16,91123
2548,Wayne Bass,Not Specified,0.09,5.98,1.67,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",0.51,United States,West,California,Los Angeles,90068,04/06/2015,07/06/2015,23.87,81,448.26,29889
2549,Martha Bowers,Not Specified,0.09,5.98,1.67,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",0.51,United States,East,Ohio,Whitehall,43213,04/06/2015,07/06/2015,35.805,20,110.68,88658
2882,Andrew Gonzalez,High,0.09,363.25,19.99,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,0.57,United States,South,North Carolina,Charlotte,28206,05/06/2015,06/06/2015,732.2698,21,7497.05,21958
2884,Stuart C Robinson,High,0.09,363.25,19.99,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,0.57,United States,East,Ohio,North Ridgeville,44039,05/06/2015,06/06/2015,1231.6569,5,1785.01,87633
269,Calvin Boyette,Low,0.09,35.94,6.66,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,United States,West,Arizona,Gilbert,85234,05/06/2015,10/06/2015,144.2928,6,209.12,88942
269,Calvin Boyette,Low,0,170.98,13.99,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,Tenex Antistatic Computer Chair Mats,0.75,United States,West,Arizona,Gilbert,85234,05/06/2015,12/06/2015,888.1473,7,1287.17,88942
269,Calvin Boyette,Low,0.09,4.98,7.44,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,West,Arizona,Gilbert,85234,05/06/2015,07/06/2015,-46.005,9,46.17,88942
272,Eleanor Swain,Low,0.09,35.94,6.66,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,United States,South,North Carolina,Charlotte,28204,05/06/2015,10/06/2015,72.1858,24,836.47,36069
272,Eleanor Swain,Low,0.09,4.98,7.44,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,South,North Carolina,Charlotte,28204,05/06/2015,07/06/2015,-122.3733,37,189.83,36069
518,Mark Ritchie,Low,0.07,12.64,4.98,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,Nu-Dell Executive Frame,0.48,United States,Central,Missouri,Clayton,63105,05/06/2015,12/06/2015,113.415,16,199.76,90867
2506,Alfred Harmon,Medium,0.02,6.48,8.74,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1984,0.36,United States,East,Connecticut,Cheshire,6408,05/06/2015,07/06/2015,-6.835,1,10.72,87033
2507,Jeanette Davies,Medium,0.06,699.99,24.49,Express Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,0.41,United States,East,Maine,Bangor,4401,05/06/2015,07/06/2015,7024.2069,15,10180.01,87033
2516,Leo E Underwood,Medium,0.02,17.15,4.96,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Advantus Rolling Storage Box,0.58,United States,East,New Jersey,Englewood,7631,05/06/2015,07/06/2015,36.495,11,190.85,87033
2520,Sandy Mueller,Medium,0.07,30.98,8.74,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1979,0.4,United States,East,Rhode Island,Providence,2908,05/06/2015,06/06/2015,255.7692,12,370.68,87033
2522,Harriet Wooten,Medium,0.04,1360.14,14.7,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML395C Color Dot Matrix Printer,0.59,United States,East,Vermont,Burlington,5401,05/06/2015,08/06/2015,2639.01,6,7303.05,87033
699,Jenny Gold,Critical,0.02,6.47,1.22,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",0.4,United States,West,California,Los Angeles,90041,06/06/2015,07/06/2015,40.2,30,193.95,55392
699,Jenny Gold,Critical,0.07,2.84,0.93,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,0.54,United States,West,California,Los Angeles,90041,06/06/2015,08/06/2015,3.21,59,158.8,55392
711,Pam Anthony,Critical,0.07,2.84,0.93,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,0.54,United States,East,Massachusetts,Winthrop,2152,06/06/2015,08/06/2015,3.852,15,40.37,87978
3045,Jordan Beard,High,0,6.48,5.19,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1995,0.37,United States,Central,Kansas,Leavenworth,66048,06/06/2015,07/06/2015,-14.075,12,84.04,86104
1142,Russell Chan,Medium,0.01,18.97,9.54,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1939,0.37,United States,Central,Texas,Waco,76706,06/06/2015,09/06/2015,85.875,11,227.67,86575
2107,Leigh Burnette Hurley,Medium,0.05,399.98,12.06,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata ML320 Series Turbo Dot Matrix Printers,0.56,United States,Central,Illinois,Chicago,60601,06/06/2015,06/06/2015,567.59,24,9666.72,39015
2107,Leigh Burnette Hurley,Medium,0.07,6.48,5.74,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1994,0.37,United States,Central,Illinois,Chicago,60601,06/06/2015,06/06/2015,-28.45,20,134.58,39015
2108,Alfred Barber,Medium,0.07,6.48,5.74,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1994,0.37,United States,Central,Missouri,Mehlville,63129,06/06/2015,06/06/2015,-14.225,5,33.65,87862
2848,Eileen Dalton,Medium,0,49.99,19.99,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Zoom V.92 USB External Faxmodem,0.41,United States,South,Tennessee,Columbia,38401,06/06/2015,08/06/2015,38.886,16,832.97,85929
1106,Maxine Collier Grady,Not Specified,0.08,140.81,24.49,Regular Air,Consumer,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,0.57,United States,Central,Texas,Dallas,75220,06/06/2015,08/06/2015,1232.79,81,11272.77,45824
1340,Marie Bass,Not Specified,0.07,3.98,0.83,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Fluorescent Highlighters by Dixon,0.51,United States,East,New York,New York City,10170,06/06/2015,09/06/2015,27.38,76,282.85,24455
1341,Edward Bynum,Not Specified,0,20.89,1.99,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"IBM 80 Minute CD-R Spindle, 50/Pack",0.48,United States,East,Pennsylvania,Chambersburg,17201,06/06/2015,08/06/2015,-5.295,4,84.56,91245
1341,Edward Bynum,Not Specified,0.07,3.98,0.83,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Fluorescent Highlighters by Dixon,0.51,United States,East,Pennsylvania,Chambersburg,17201,06/06/2015,09/06/2015,41.07,19,70.71,91245
2432,Lindsay Tate,Not Specified,0.09,5.4,7.78,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,3M Organizer Strips,0.37,United States,Central,Oklahoma,Midwest City,73110,06/06/2015,08/06/2015,-34.7645,6,37.38,89097
1374,Earl Buck,Critical,0.06,44.01,3.5,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors,0.59,United States,West,California,Stockton,95207,07/06/2015,08/06/2015,-21.232,1,46.94,88212
2794,Connie Bunn,High,0.07,4.76,0.88,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,0.39,United States,Central,Iowa,Marshalltown,50158,07/06/2015,07/06/2015,15.8148,5,22.92,87555
737,Danny Vaughn,Low,0.02,48.04,5.79,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1937,0.37,United States,East,New Jersey,Bloomfield,7003,07/06/2015,14/06/2015,422.4525,12,612.25,90360
1384,George McLamb,Low,0.02,70.97,3.5,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,0.59,United States,South,Virginia,Alexandria,22304,07/06/2015,14/06/2015,23.616,21,1533.59,89408
1672,Sidney Scarborough,Low,0.02,284.98,69.55,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Global Commerce™ Series High-Back Swivel/Tilt Chairs,0.6,United States,South,Virginia,Charlottesville,22901,07/06/2015,12/06/2015,15.528,3,926.3,86723
1672,Sidney Scarborough,Low,0.08,55.48,14.3,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 194,0.37,United States,South,Virginia,Charlottesville,22901,07/06/2015,09/06/2015,-225.5638,17,942.53,86723
3397,Andrea Shaw,Low,0,1270.99,19.99,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0.35,United States,Central,Illinois,Danville,61832,07/06/2015,09/06/2015,6384.4389,7,9252.81,87535
92,Victoria Baker Hoover,Medium,0.04,12.98,3.14,Express Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Acme® 8"" Straight Scissors",0.6,United States,South,Louisiana,Terrytown,70056,07/06/2015,09/06/2015,22.818,16,216.04,87178
2583,Wendy Pridgen Pearce,Medium,0.04,510.14,14.7,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML520 Series Dot Matrix Printers,0.56,United States,Central,Michigan,Holland,49423,07/06/2015,09/06/2015,-251.4039,3,1527.97,89657
2583,Wendy Pridgen Pearce,Medium,0,4.76,3.01,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,United States,Central,Michigan,Holland,49423,07/06/2015,09/06/2015,-2.345,23,110.86,89657
2920,Ernest Peele,Medium,0.05,535.64,14.7,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Epson LQ-870 Dot Matrix Printer,0.59,United States,Central,Illinois,Chicago,60603,07/06/2015,09/06/2015,-1220.9145,2,1068.6,59365
3005,Teresa Watts,Critical,0.05,122.99,19.99,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Therma-A-Bind 250T Electric Binding System,0.37,United States,West,Idaho,Coeur D Alene,83814,08/06/2015,11/06/2015,1039.7541,12,1506.89,91389
2638,Alicia Wood Shah,Low,0.05,100.97,7.18,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,0.46,United States,West,Idaho,Boise,83704,08/06/2015,08/06/2015,881.4681,13,1277.49,90951
3137,Alison Sharp,Not Specified,0.09,304.99,19.99,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,United States,East,New Hampshire,Laconia,3246,08/06/2015,09/06/2015,1623.9495,8,2353.55,86795
349,Kim Weiss,Critical,0,8.34,2.64,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,United States,South,Florida,Miami,33132,09/06/2015,11/06/2015,5.8625,23,212.89,17446
351,Juanita Coley Knox,Critical,0,8.34,2.64,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,United States,East,New York,Watertown,13601,09/06/2015,11/06/2015,10.5,6,55.54,88685
2584,Seth Matthews,Critical,0.04,6.3,0.5,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 48,0.39,United States,Central,Michigan,Inkster,48141,09/06/2015,11/06/2015,67.6062,15,97.98,89658
1151,Edna Huang,Low,0.05,7.59,4,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,United States,East,Massachusetts,South Hadley,1075,09/06/2015,09/06/2015,6.0927,1,8.83,91344
218,Frances Saunders,Medium,0.05,119.99,56.14,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,0.39,United States,West,Utah,Murray,84107,09/06/2015,11/06/2015,-102.5121,6,730.37,88048
3361,Oscar Kenney,Medium,0.03,4.98,4.95,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Holdit Business Card Pockets,0.37,United States,Central,Wisconsin,West Bend,53095,09/06/2015,11/06/2015,-47.99525,19,95,91438
326,Brenda May,Not Specified,0.06,7.99,5.03,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,United States,Central,Illinois,Batavia,60510,09/06/2015,10/06/2015,-29.172,4,28.46,90973
3079,Andrew Levine,Critical,0,2.21,1,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Alpha® White Chalk, 12/Pack",0.38,United States,East,Pennsylvania,Philadelphia,19112,10/06/2015,11/06/2015,10.01,33,87.18,48483
3243,Marlene Phillips,High,0,7.28,3.52,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",0.68,United States,East,Connecticut,Bristol,6010,10/06/2015,10/06/2015,-25.104,3,24.44,88329
254,Brett Hawkins,Medium,0.1,280.98,35.67,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Global Adaptabilities™ Conference Tables,0.66,United States,West,Colorado,Highlands Ranch,80126,10/06/2015,11/06/2015,-53.745,5,1332.82,86268
597,Alexandra Wise,Not Specified,0.1,6.48,5.9,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1976,0.37,United States,Central,Indiana,Columbus,47201,10/06/2015,10/06/2015,-51.635,19,116.8,86310
2431,Troy Cassidy,Not Specified,0.05,8.85,5.6,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,United States,West,California,Los Angeles,90004,10/06/2015,11/06/2015,-9.177,21,199.08,24869
2433,Debra P May,Not Specified,0.05,8.85,5.6,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,United States,Central,Oklahoma,Moore,73160,10/06/2015,11/06/2015,-7.3416,5,47.4,89095
1265,Danielle Kramer,Critical,0.05,5.28,6.26,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,Central,Oklahoma,Altus,73521,11/06/2015,12/06/2015,-11.376,1,7.15,89729
2779,Jacob Burgess,Critical,0.01,35.99,5.99,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,United States,South,North Carolina,Wilson,27893,11/06/2015,12/06/2015,-60.704,11,345.07,87161
3251,Peter Brooks,Critical,0.02,5.28,6.26,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,East,New York,New York City,10112,11/06/2015,12/06/2015,-131.16,76,412.72,39076
3252,Milton Harrell,Critical,0.02,5.28,6.26,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,East,New York,Rotterdam,12306,11/06/2015,12/06/2015,-65.58,19,103.18,87299
1466,Wesley Reid,High,0,65.99,8.99,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,5180,0.56,United States,Central,Nebraska,Columbus,68601,11/06/2015,13/06/2015,253.3032,10,575.07,91115
2649,Leo J Olson,High,0.01,39.98,4,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Microsoft Natural Keyboard Elite,0.7,United States,East,Maryland,Edgewood,21040,11/06/2015,12/06/2015,-30.808,5,203.29,88814
3008,Penny Rich,High,0.01,12.28,6.47,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1881,0.38,United States,Central,Minnesota,Minnetonka Mills,55343,11/06/2015,12/06/2015,47.61,12,160.66,89415
2543,Josephine Dalton,Medium,0.05,15.68,3.73,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,United States,South,Virginia,Richmond,23223,11/06/2015,12/06/2015,3.54,17,257.48,87917
2543,Josephine Dalton,Medium,0.02,195.99,4.2,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,T65,0.56,United States,South,Virginia,Richmond,23223,11/06/2015,12/06/2015,40.284,19,3194.99,87917
2840,Bob Berg,Medium,0.05,15.68,3.73,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,0.46,United States,South,Florida,North Miami,33161,11/06/2015,13/06/2015,1166.628,17,260.01,87885
2840,Bob Berg,Medium,0,14.98,8.99,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",0.39,United States,South,Florida,North Miami,33161,11/06/2015,12/06/2015,-40.6042,18,273.79,87885
2840,Bob Berg,Medium,0.02,38.76,13.26,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1892,0.36,United States,South,Florida,North Miami,33161,11/06/2015,12/06/2015,-294.084,1,44.62,87885
3078,Kate McKenna,Not Specified,0.04,35.44,5.09,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1932,0.38,United States,East,Ohio,Toledo,43615,11/06/2015,11/06/2015,118.6317,5,171.93,88240
3078,Kate McKenna,Not Specified,0.08,3.98,0.7,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,4009® Highlighters by Sanford,0.52,United States,East,Ohio,Toledo,43615,11/06/2015,14/06/2015,23.304,9,35.19,88240
3079,Andrew Levine,Not Specified,0.04,35.44,5.09,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1932,0.38,United States,East,Pennsylvania,Philadelphia,19112,11/06/2015,11/06/2015,150.72,21,722.1,53476
